2014-11-18 18:27:34,346 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://m2proxy.atlassian.com/repository/public/com/atlassian/util/concurrent/atlassian-util-concurrent/2.6.2/atlassian-util-concurrent-2.6.2.pom
2014-11-18 18:27:34,904 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://m2proxy.atlassian.com/repository/public/com/atlassian/util/concurrent/atlassian-util-concurrent/2.6.2/atlassian-util-concurrent-2.6.2.pom
2014-11-18 18:27:36,314 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://m2proxy.atlassian.com/repository/public/com/atlassian/pom/atlassian-public-pom/42/atlassian-public-pom-42.pom
2014-11-18 18:27:36,888 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://m2proxy.atlassian.com/repository/public/com/atlassian/pom/atlassian-public-pom/42/atlassian-public-pom-42.pom
2014-11-18 18:27:38,895 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://m2proxy.atlassian.com/repository/public/com/atlassian/pom/atlassian-base-pom/51/atlassian-base-pom-51.pom
2014-11-18 18:27:39,580 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://m2proxy.atlassian.com/repository/public/com/atlassian/pom/atlassian-base-pom/51/atlassian-base-pom-51.pom
2014-11-18 18:27:41,625 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://m2proxy.atlassian.com/repository/public/com/atlassian/util/concurrent/atlassian-util-concurrent/2.6.2/atlassian-util-concurrent-2.6.2.jar
2014-11-18 18:27:43,259 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://m2proxy.atlassian.com/repository/public/com/atlassian/util/concurrent/atlassian-util-concurrent/2.6.2/atlassian-util-concurrent-2.6.2.jar
2014-11-18 18:27:43,320 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:27:43,321 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/main/resources
